0	0	0
0.0526315789473679	0	1
0.105263157894737	0	2
0	0.0370370370370372	3
0.0526315789473679	0.0370370370370372	4
0.105263157894737	0.0370370370370372	5
0.157894736842105	0.0370370370370372	6
0.210526315789474	0.0370370370370372	7
0.263157894736842	0.0370370370370372	8
0.31578947368421	0.0370370370370372	9
0.368421052631579	0.0370370370370372	10
0.421052631578947	0.0370370370370372	11
0.105263157894737	0.0740740740740743	12
0.157894736842105	0.0740740740740743	13
0.210526315789474	0.0740740740740743	14
0.263157894736842	0.0740740740740743	15
0.31578947368421	0.0740740740740743	16
0.368421052631579	0.0740740740740743	17
0.421052631578947	0.0740740740740743	18
0.473684210526315	0.0740740740740743	19
0.526315789473684	0.0740740740740743	20
0.578947368421052	0.0740740740740743	21
0.631578947368421	0.0740740740740743	22
0.684210526315789	0.0740740740740743	23
0.736842105263158	0.0740740740740743	24
0.789473684210526	0.0740740740740743	25
0.0526315789473679	0.111111111111111	26
0.105263157894737	0.111111111111111	27
0.157894736842105	0.111111111111111	28
0.210526315789474	0.111111111111111	29
0.263157894736842	0.111111111111111	30
0.31578947368421	0.111111111111111	31
0.368421052631579	0.111111111111111	32
0.421052631578947	0.111111111111111	33
0.473684210526315	0.111111111111111	34
0.526315789473684	0.111111111111111	35
0.578947368421052	0.111111111111111	36
0.631578947368421	0.111111111111111	37
0.684210526315789	0.111111111111111	38
0.736842105263158	0.111111111111111	39
0.789473684210526	0.111111111111111	40
0.0526315789473679	0.148148148148148	41
0.105263157894737	0.148148148148148	42
0.157894736842105	0.148148148148148	43
0.210526315789474	0.148148148148148	44
0.263157894736842	0.148148148148148	45
0.31578947368421	0.148148148148148	46
0.368421052631579	0.148148148148148	47
0.421052631578947	0.148148148148148	48
0.473684210526315	0.148148148148148	49
0.526315789473684	0.148148148148148	50
0.578947368421052	0.148148148148148	51
0.631578947368421	0.148148148148148	52
0.684210526315789	0.148148148148148	53
0.736842105263158	0.148148148148148	54
0.789473684210526	0.148148148148148	55
0.842105263157894	0.148148148148148	56
0.894736842105263	0.148148148148148	57
0.947368421052632	0.148148148148148	58
1	0.148148148148148	59
0.0526315789473679	0.185185185185185	60
0.105263157894737	0.185185185185185	61
0.157894736842105	0.185185185185185	62
0.210526315789474	0.185185185185185	63
0.263157894736842	0.185185185185185	64
0.31578947368421	0.185185185185185	65
0.368421052631579	0.185185185185185	66
0.421052631578947	0.185185185185185	67
0.473684210526315	0.185185185185185	68
0.526315789473684	0.185185185185185	69
0.578947368421052	0.185185185185185	70
0.631578947368421	0.185185185185185	71
0.684210526315789	0.185185185185185	72
0.736842105263158	0.185185185185185	73
0.789473684210526	0.185185185185185	74
0.842105263157894	0.185185185185185	75
0.894736842105263	0.185185185185185	76
0.947368421052632	0.185185185185185	77
1	0.185185185185185	78
