Oligo	VLMC	Astro	L4_5_IT	L5_IT	L2_3_IT	Endo	L6_IT	Sst	L5_ET	L6_CT	Peri	PVM	Micro	SMC	L5_6_NP	Vip	OPC	Pvalb	Lamp5	L6_IT_Car3	L6b	Sncg
172	0	0	0.0719000499864735	0.343027560039374	0.00844861584121198	0	0	0.0273567298511641	0	0.0580655379284352	0.489773467244977	0	0	0	0	0.00142803910836376	0	0	0	0	0	0	0
173	0	0	0	0	0	0	0.636687242428891	0	0.113506498216198	0.0838749047365382	0	0.0286970387130181	0.0345613443608319	0.0359514749988789	0	0.0667214965456439	0	0	0	0	0	0	0
174	0	0	0	0.0314394075012745	0	0	0	0.0313558864654747	0	0.155233157507123	0.55372959902037	0	0	0	0	0.00109227025278695	0	0	0	0.227149679252971	0	0	0
175	0	0	0	0	0	0	0	0	0	0.0399862078987534	0.960013792101246	0	0	0	0	0	0	0	0	0	0	0	0
176	0	0	0	0	0.358915465226924	0	0	0.511754573936111	0	0	0.117252457521541	0	0	0	0	0	0	0	0	0	0	0.0120775033154242	0
177	0	0	0	0.0845085287110725	0.582731225230893	0.225229152383394	0	0.0975038109959122	0	0	0.0100272826787288	0	0	0	0	0	0	0	0	0	0	0	0
178	0	0.55992603761348	0.396098712423431	0	0.0185784190174617	0	0	0	0	0	0	0	0	0	0	0	0.0253968309456275	0	0	0	0	0	0
179	0.0148085226046061	0	0.450327975659442	0	0	0	0.515309053781704	0	0	0	0	0	0	0	0.019554447954248	0	0	0	0	0	0	0	0
180	0	0.0728948720457179	0	0	0.0137276430948029	0.0865171099016956	0.741232579308507	0.0145177785290353	0	0	0.0140545945424962	0	0.0570554225777444	0	0	0	0	0	0	0	0	0	0
181	0	0	0	0	0	0.307981458849063	0.00795183704619974	0.0388362386464335	0.0603572228819907	0.368862984632276	0.00611879714948288	0	0	0	0	0	0	0	0	0.209891460794554	0	0	0
182	0	0	0	0	0	0.504428214817026	0	0.483504852577262	0	0	0.0120669326057123	0	0	0	0	0	0	0	0	0	0	0	0
183	0	0	0	0.893741047831395	0.0293358194554699	0.0769231327131345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
184	0	0	0	0.20764517196548	0.0713651376688221	0.346905974497496	0	0.374083715868203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
185	0	0	0	0.0181498545411504	0.350182049980987	0	0	0	0	0.631668095477863	0	0	0	0	0	0	0	0	0	0	0	0	0
186	0	0	0	0.556921119274894	0	0.160934344790391	0	0.0730693072851606	0	0	0	0	0	0	0	0	0.101716476671437	0	0	0.107358751978117	0	0	0
187	0	0	0	0.0267287744238359	0.442368883203082	0.0267037872374915	0	0.0906153596974844	0	0.398069980929433	0.0155132145086736	0	0	0	0	0	0	0	0	0	0	0	0
188	0	0.398608226335889	0.00899806967324395	0	0	0.260941572516299	0	0.185616769655757	0	0	0.145835361818811	0	0	0	0	0	0	0	0	0	0	0	0
189	0	0	0	0	0	0	0	0	0	0	0	0.977555221439298	0.0224447785607018	0	0	0	0	0	0	0	0	0	0
190	0	0	0	0	0.0462620943387433	0.11178059240176	0	0.00315107692890038	0	0	0	0	0	0	0	0.833820501595449	0	0	0	0	0	0	0.00498573473514712
191	0.254353720500938	0	0.153639275729564	0.0942180688768981	0.0271999786706763	0.267848512514501	0	0.132862741588247	0	0	0	0	0	0.0607384448185784	0	0	0	0.00913925730059703	0	0	0	0	0
192	0	0	0	0	0.178032202494411	0	0	0.0484788167855509	0	0.509170346109784	0.183567694728131	0	0	0	0	0.0807509398821224	0	0	0	0	0	0	0
193	0	0	0	0	0	0	0	0	0	0	0	0.976852959551005	0.0231470404489952	0	0	0	0	0	0	0	0	0	0
194	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
195	0	0	0	0	0.00786272969620001	0.103924264228783	0	0.888213006075017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
196	0	0	0	0	0	0.0651282995764565	0	0.19716154715346	0	0.0371172939631664	0.699659089309828	0	0	0	0	0.000933769997088257	0	0	0	0	0	0	0
197	0	0	0	0	0.0393892992726767	0.221131999660591	0	0.00677848765223386	0	0	0	0	0	0	0	0.71698480505284	0	0	0	0	0	0	0.0157154083616583
198	0	0	0.713863221346133	0.0532748881305147	0.0449176089243656	0	0	0.0211136207090952	0	0	0	0	0	0	0	0	0.166830660889892	0	0	0	0	0	0
199	0	0.108806910487521	0	0	0	0.00389789069007583	0.0500864795387966	0.0120456348867681	0	0.0286010245452171	0	0.373438037769266	0	0	0.423124022082355	0	0	0	0	0	0	0	0
200	0	0	0	0.00995105316997072	0	0.990048946830029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
201	0	0	0	0	0	0.0162728218043966	0	0	0.480928902414697	0.167723177539238	0	0	0	0	0	0	0	0	0.153469924714507	0.181605173527162	0	0	0
202	0	0	0	0.0166480722324877	0	0.983351927767513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
203	0.151907533029057	0	0.150121576042802	0.00953899790806594	0	0	0.177463843017311	0	0.111468467713169	0	0	0	0	0.0381616166279054	0	0	0.133402267527578	0	0	0.227935698134112	0	0	0
204	0	0	0.00493999111840577	0.623819670601898	0.268003062900673	0	0	0.103237275379022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
205	0	0	0.253381081742104	0.127034069833649	0.275655861651695	0.0261624876898083	0	0.22987347712119	0	0	0	0	0	0	0.0233310968087035	0	0	0.0645619251528499	0	0	0	0	0
206	0	0	0	0.0168742470795437	0.712843837440233	0	0	0	0	0.270281915480223	0	0	0	0	0	0	0	0	0	0	0	0	0
207	0	0	0	0.176317199128536	0.654331518529468	0	0	0	0	0.168884112208562	0.000467170133433289	0	0	0	0	0	0	0	0	0	0	0	0
208	0	0	0	0	0.272447343101286	0	0	0.198732940703496	0.0272739777144317	0.358595806865229	0	0	0	0	0	0	0	0	0	0.142949931615558	0	0	0
209	0.774114021422817	0	0	0	0	0	0	0	0	0.0103110577735805	0.0289101405083588	0	0	0	0	0	0	0.105716509903612	0	0.080948270391631	0	0	0
210	0	0	0	0	0	0	0.95376656502903	0	0.0119543636962136	0	0	0	0.016801430676881	0.0174776405978758	0	0	0	0	0	0	0	0	0
211	0	0	0.191545899987363	0.029288294198387	0.278415321406795	0.0264896953487769	0	0.380595739056345	0	0.00979329265897974	0.0838717573433531	0	0	0	0	0	0	0	0	0	0	0	0
212	0	0	0	0	0	0.185912124836218	0	0.674388268317702	0	0.0268638256872581	0.112835781158821	0	0	0	0	0	0	0	0	0	0	0	0
213	0	0	0	0.00383723608685083	0	0	0	0	0.175689849600463	0	0	0.746192044621676	0.0277340967974906	0	0.0323179964790314	0	0.00797346541229678	0.00625531100219129	0	0	0	0	0
214	0	0	0	0	0.155054755165837	0.0108921179950886	0	0.364912777631261	0	0	0.469140349207813	0	0	0	0	0	0	0	0	0	0	0	0
215	0.894897897492134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105102102507866	0	0	0	0	0
216	0	0	0	0	0	0	0	0	0	0.0558866753116448	0.944113324688355	0	0	0	0	0	0	0	0	0	0	0	0
217	0	0.24692391469588	0.0559618193057513	0	0	0	0.285768754284764	0	0	0	0.087108572076289	0	0.286552777127787	0	0.0245752012187674	0	0	0.0131089612907611	0	0	0	0	0
218	0	0	0	0	0	0	0	0	0.106830826462196	0	0	0	0	0	0	0	0.070288174612226	0	0.795536588144082	0.0273444107814964	0	0	0
219	0.152097638617829	0	0	0	0.0845113535186929	0	0.000478140788067284	0.0247622627482287	0.00946470349967595	0.0386612153910873	0.0294947315699396	0	0	0	0	0.660529953866479	0	0	0	0	0	0	0
220	0	0	0	0	0	0.341051685054048	0	0.64325966684865	0	0	0.0156886480973026	0	0	0	0	0	0	0	0	0	0	0	0
221	0	0	0	0	0.0336792200714527	0.28704892175836	0	0.00482390730331991	0	0	0	0	0	0	0	0.6656461143767	0	0	0	0	0	0	0.00880183649016621
222	0.955409663778847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0314131103284041	0	0.0131772258927495	0	0	0
223	0	0	0	0	0	0	0.613789148046962	0	0.0109379127720161	0	0	0.01508197147228	0.101121183811464	0.182823834786395	0	0	0	0	0	0.0762459491108829	0	0	0
224	0	0	0	0.694472534111805	0.0242647085407887	0.281262757347406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
225	0	0	0	0.310487010408467	0.642476044063921	0	0	0.0470369455276113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
226	0	0	0.00449027392326033	0.194542202750874	0.771702580129272	0	0	0	0	0	0.0292649431965932	0	0	0	0	0	0	0	0	0	0	0	0
227	0.598671290167249	0	0.094376672925708	0	0.099089409867794	0	0	0	0	0	0	0	0	0	0	0	0	0.207862627039249	0	0	0	0	0
228	0	0	0	0.777149379035543	0	0.222850620964457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
229	0	0	0	0	0	0	0	0	0.168367248283326	0.0156711595753211	0	0	0	0	0	0	0	0	0.500882053215403	0.31507953892595	0	0	0
230	0.122212619642131	0	0	0	0	0	0.00920897750811491	0	0.00858670733157344	0	0	0	0	0	0	0.331117917538257	0	0	0.528873777979923	0	0	0	0
231	0	0	0	0.477418113125786	0	0.517675265532466	0	0.00490662134174751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
232	0	0	0	0.815387772021597	0.0419027566185634	0.14270947135984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
233	0	0	0	0	0	0.487163322421985	0	0.371449558439684	0	0.0271965808452339	0.114190538293097	0	0	0	0	0	0	0	0	0	0	0	0
234	0	0	0	0	0.0342007879331107	0.0239202915977979	0	0.174153582847159	0	0.131627858082407	0.636097479539525	0	0	0	0	0	0	0	0	0	0	0	0
235	0	0	0	0.0138469051938894	0.502864855987848	0	0	0	0	0.167044267349777	0.316243971468485	0	0	0	0	0	0	0	0	0	0	0	0
236	0	0	0	0	0.0379358107893942	0	0	0.222463977936456	0	0.0304084511171436	0.708238915172079	0	0	0	0	0.00095284498492697	0	0	0	0	0	0	0
237	0	0.249617970447022	0	0	0	0.497683869795243	0	0.0417967556122455	0	0	0.126509104329101	0	0	0.0719904303110938	0	0	0	0	0	0	0	0.0124018695052944	0
238	0	0	0	0	0	0	0	0	0.243131293268918	0.022825369549387	0	0	0	0	0.0242403965179038	0	0	0	0	0.709802940663791	0	0	0
239	0	0	0	0	0.166307789752803	0.123604306882241	0	0.328408197894174	0.196112125456862	0.161594516306379	0	0	0	0	0	0	0	0	0	0.0239730637075406	0	0	0
240	0	0.311701014988593	0.0068281208834611	0.023990016764018	0	0.509936503014673	0	0.056430599188882	0	0	0.0911137451603731	0	0	0	0	0	0	0	0	0	0	0	0
241	0	0	0	0.198606377926241	0	0.727109909289699	0	0.0547740292097036	0.019509683574357	0	0	0	0	0	0	0	0	0	0	0	0	0	0
242	0	0	0	0	0	0	0	0	0	0	0	0.979227046527278	0.0207729534727226	0	0	0	0	0	0	0	0	0	0
243	0	0	0	0.00519900715181685	0	0.498095047843533	0.43266304885865	0	0	0	0	0	0.0313897521205643	0.032653144025436	0	0	0	0	0	0	0	0	0
244	0	0	0.0246769343344973	0.604771371886046	0.279981259825735	0	0	0.0538853662485216	0	0.0366850677051998	0	0	0	0	0	0	0	0	0	0	0	0	0
245	0	0	0	0.649245487270364	0	0.100799007785189	0	0.185428297449445	0	0	0	0	0	0	0	0	0.0645272074950022	0	0	0	0	0	0
246	0	0	0	0.0162996475848462	0.839666682835383	0	0	0	0	0.0632834191274239	0.0807502504523468	0	0	0	0	0	0	0	0	0	0	0	0
247	0	0	0	0.0595954900048935	0.309771796009265	0.246559923579182	0	0.23016396670852	0.0365026183986725	0.0854710547288091	0.0319351505706568	0	0	0	0	0	0	0	0	0	0	0	0
248	0	0	0	0	0.00907857070703011	0.0582649310596521	0	0	0	0	0	0.0639651139371178	0	0	0.718869138211123	0	0	0.149822246085077	0	0	0	0	0
249	0	0	0	0	0	0.0092394667500207	0	0	0.840641767728547	0.127121030581742	0.0104631130444823	0	0	0	0	0	0	0	0	0.0125346218952079	0	0	0
250	0	0	0	0.150671795980211	0.492094679254937	0	0	0	0.0166374408552494	0.0127816677911078	0	0	0	0	0	0	0	0	0.22714808713952	0.100666328978976	0	0	0
251	0	0	0	0	0	0	0	0	0	0.0263510739841329	0.147403642868489	0	0	0	0	0.0728403603364122	0	0	0.714494024964813	0.038910897846153	0	0	0
252	0	0	0	0.0137723911892162	0	0.27623479939118	0	0.697266982726001	0	0	0.0127258266936026	0	0	0	0	0	0	0	0	0	0	0	0
253	0.00803022968583418	0	0	0	0	0	0.0619991811406918	0	0	0.0178917573601177	0	0.0116137142593624	0	0	0	0.900465117553994	0	0	0	0	0	0	0
254	0	0	0	0	0.00360130953086658	0.0133153415587388	0	0.798967530688977	0	0.0429060154457673	0.14120980277565	0	0	0	0	0	0	0	0	0	0	0	0
255	0	0	0	0	0.00601530510518829	0	0	0.00468214612855692	0.0198044216595863	0.399365839708854	0.449653686571246	0	0	0	0	0	0	0	0	0.120478600826568	0	0	0
256	0	0.56237352155207	0.0498088273188406	0.00417468081414014	0.0189722100181578	0	0	0.040804463083167	0	0	0	0.141795055081828	0	0	0.182071242131797	0	0	0	0	0	0	0	0
257	0	0.156853925080093	0.616376538273737	0	0	0	0	0.16634857780393	0	0	0.0604209588422403	0	0	0	0	0	0	0	0	0	0	0	0
258	0	0	0.194935967840559	0.0569288968869013	0.0286120644474277	0.619975503695296	0	0	0.0497661896335567	0	0	0	0	0.0497813774962588	0	0	0	0	0	0	0	0	0
259	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	0	0	0	0	0	0.317012622765116	0.000496808954116883	0.00839150918659382	0	0	0	0	0	0	0	0.631031957952349	0	0	0	0	0	0.00439803696538557	0.0386690641764388
261	0	0	0.0821904691701335	0	0	0	0	0	0.85750132390875	0.0406574633952953	0	0	0	0	0	0	0	0	0	0.0196507435258209	0	0	0
262	0	0	0	0	0	0	0	0	0	0	0	0.978511238708965	0.0214887612910345	0	0	0	0	0	0	0	0	0	0
263	0	0	0	0	0	0	0.969084007494471	0	0	0	0	0	0	0	0.0309159925055286	0	0	0	0	0	0	0	0
264	0	0	0	0.836925620992879	0.0945678291700777	0.0685065498370429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
265	0	0	0	0.976562244442042	0.0234377555579579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
266	0	0	0	0	0	0	0	0	0.0250296560358197	0	0	0	0	0	0	0	0	0	0.974970343964181	0	0	0	0
267	0	0	0	0.0107140076242019	0.0300786743083345	0	0	0.00589166696378345	0	0.9520125092248	0.00130314187888004	0	0	0	0	0	0	0	0	0	0	0	0
268	0	0	0	0	0.746884205793671	0	0	0	0	0.20737015479014	0.0457456394161884	0	0	0	0	0	0	0	0	0	0	0	0
269	0	0	0	0	0	0	0	0	0.487197298452235	0	0	0	0	0	0	0	0	0	0.512802701547765	0	0	0	0
270	0	0	0	0	0	0	0	0	0.00645352136593781	0	0	0	0	0	0	0	0	0	0.993546478634062	0	0	0	0
271	0	0	0	0.291131169420009	0.169000352518496	0.100209760263999	0	0	0.204284410140861	0.175962322230823	0.0594119854258118	0	0	0	0	0	0	0	0	0	0	0	0
272	0	0.147752219854884	0	0.00872872626045142	0	0.399386530607563	0	0.137636150540942	0	0	0.112692354613928	0	0	0	0	0	0	0.193804018122231	0	0	0	0	0
273	0.952668620962234	0	0	0	0	0	0	0	0	0	0.0473313790377658	0	0	0	0	0	0	0	0	0	0	0	0
274	0	0	0	0.018726491598975	0.218403811283605	0	0	0.245369148946197	0	0.0337530669990066	0.483747481172217	0	0	0	0	0	0	0	0	0	0	0	0
275	0	0.880358275390293	0	0	0	0.0406745701870878	0	0	0	0	0.0335679550218704	0.0248310742494935	0	0	0.020568125151255	0	0	0	0	0	0	0	0
276	0	0.0137186819758548	0.0175651166648465	0	0.025719304599653	0.0563621133885721	0	0.0895072971122675	0	0	0.0351464623884925	0	0	0.761981023870314	0	0	0	0	0	0	0	0	0
277	0.0063236240016361	0	0	0	0.0118582244244889	0	0.929046322704417	0.00620020140389865	0	0	0	0.0218834696283525	0	0.024688157837207	0	0	0	0	0	0	0	0	0
278	0	0	0	0.117469688620423	0.114496211089385	0.477711091319829	0	0.18813686337361	0.100836497826598	0	0.00134964777015543	0	0	0	0	0	0	0	0	0	0	0	0
279	0	0	0.73377646066444	0.0214635827093436	0.106538696571536	0.0132521765992263	0	0.099272306564791	0	0.0256967768906633	0	0	0	0	0	0	0	0	0	0	0	0	0
280	0	0	0	0	0.0426146657589305	0.18379500152863	0.000323996611070326	0.00215871858898343	0	0	0	0	0	0	0	0.767355134637097	0	0	0	0	0	0	0.00375248287528864
281	0	0	0	0.641476033759265	0.255124762092147	0	0	0.0362750930201743	0	0.0671241111284132	0	0	0	0	0	0	0	0	0	0	0	0	0
282	0	0	0	0.6866931699918	0.103861644639045	0.209445185369155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
283	0	0	0	0.0138151246427106	0.828435421860564	0	0	0	0	0.157749453496725	0	0	0	0	0	0	0	0	0	0	0	0	0
284	0	0	0.640357163551903	0.0440965281456919	0.166531423323482	0	0	0.140681758773311	0	0	0	0	0	0	0	0	0	0.00833312620561259	0	0	0	0	0
285	0	0	0.0967855996887209	0.0194011344894243	0.0671843888086495	0.0240964235093023	0	0.0315703044639444	0	0.336976889704138	0	0	0	0	0.0780695444171393	0	0	0	0	0.345915714918681	0	0	0
286	0.00640048049723934	0	0	0	0.0144548768836264	0	0.919779444718668	0	0	0.0292344933362854	0	0	0	0.0301307045641813	0	0	0	0	0	0	0	0	0
287	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
288	0	0	0	0.0202855062793139	0.12399432938554	0	0	0.0306863506471676	0.00707983271774729	0.196085492727578	0.137572643598289	0	0	0	0	0.484295844644364	0	0	0	0	0	0	0
289	0.170665844208474	0	0	0	0.106135306374631	0.0336728605008464	0.30965054402456	0.300272209800825	0	0.0796032350906632	0	0	0	0	0	0	0	0	0	0	0	0	0
290	0	0.0643619325400622	0	0	0	0	0	0.0725758192167429	0	0.53412461803467	0.328937630208525	0	0	0	0	0	0	0	0	0	0	0	0
291	0	0	0	0	0.642023149786111	0.14976675484619	0	0.171011447542792	0	0.0371986478249079	0	0	0	0	0	0	0	0	0	0	0	0	0
292	0.00616209176943137	0	0	0	0	0.233880557329452	0.00552115877088598	0.00465575840316751	0	0	0	0	0	0	0	0.741613293120099	0	0	0	0	0	0	0.0081671406069633
293	0	0.0124410722673007	0	0	0	0	0.0122710055213523	0	0	0	0	0.797110132463903	0.027078317785494	0	0.15109947196195	0	0	0	0	0	0	0	0
294	0	0.82468949588667	0.0361997169812414	0	0	0	0	0	0	0	0	0.0454111032950356	0	0	0.079896934528709	0.0138027493083438	0	0	0	0	0	0	0
295	0	0	0	0	0	0	0.946873321473202	0	0	0	0	0.0117274840891841	0.0202969502935538	0.0211022441440604	0	0	0	0	0	0	0	0	0
296	0	0	0	0	0.0109739942630759	0	0.599621737724781	0	0.0513806218315749	0	0	0	0	0.0263115154777641	0	0	0	0	0	0.311712130702804	0	0	0
297	0	0	0	0	0.0783392060906143	0.244473418665831	0	0.114976693599236	0.132232235900366	0.181854142087149	0.0167293626890774	0	0	0	0	0	0	0	0	0.231394940967726	0	0	0
298	0	0	0	0	0	0.490470662647838	0	0.509529337352162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
299	0	0	0.886937465986988	0	0.0166000370112913	0.0196521031340237	0	0	0	0	0	0	0	0.0537902619229659	0	0	0.0230201319447314	0	0	0	0	0	0
300	0	0	0	0.100288231198588	0.294690555763048	0.108625908091426	0	0.469157047462677	0	0	0.0272382574842608	0	0	0	0	0	0	0	0	0	0	0	0
301	0	0	0.298632453790704	0.294800198290305	0.180284629578552	0	0	0	0	0.226282718340438	0	0	0	0	0	0	0	0	0	0	0	0	0
302	0	0	0	0.861427983179479	0.0297085499700205	0.108863466850501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
303	0	0	0	0.00741773181885076	0	0	0	0	0.880482150196921	0	0	0	0	0	0	0.0240427446252772	0.0820769359705965	0	0	0.00598043738835497	0	0	0
304	0	0	0	0.487793616933112	0	0.11564203555311	0	0.312848076518137	0	0	0	0	0	0	0	0	0.0837162709956413	0	0	0	0	0	0
305	0	0	0.00340450568620122	0.0275732815912166	0.116874433545653	0.00608531897201175	0	0.0314312708282265	0	0.81463118937669	0	0	0	0	0	0	0	0	0	0	0	0	0
306	0	0	0	0	0.0509625392333742	0.351430197695193	0	0.00481684850395092	0	0	0	0	0	0	0	0.582919086781682	0	0	0	0	0	0	0.00987132778580027
307	0	0	0	0	0	0	0	0	0	0	0	0.886415874610459	0.0596027394216664	0	0.053981385967874	0	0	0	0	0	0	0	0
308	0	0	0	0	0.0253598152251169	0	0	0.0095858969185508	0.273976668510425	0	0	0	0	0	0	0	0	0	0.691077619345908	0	0	0	0
309	0	0	0	0.0944753425923663	0	0.294440002335598	0	0.611084655072036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
310	0	0	0	0	0	0.0408735314754606	0	0	0	0	0	0.929021790494126	0.0301046780304142	0	0	0	0	0	0	0	0	0	0
311	0	0.86631630080511	0.00820741723630646	0	0	0.0696749272078794	0	0.0225807151238626	0	0	0.0332206396268414	0	0	0	0	0	0	0	0	0	0	0	0
312	0	0	0.168043561282203	0.0945194251496643	0.11552486935207	0	0	0.133937037501518	0	0	0	0	0	0.0811800125816794	0.388991397073239	0	0	0.0178036970596263	0	0	0	0	0
313	0	0	0	0	0.0133484228143293	0.986651577185671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
314	0	0	0	0.191706308673903	0.171407768578184	0.253982098663889	0	0.222772765107541	0	0.0181434994764626	0	0	0	0	0	0	0	0	0	0.14198755950002	0	0	0
315	0	0	0	0.0477613838523379	0	0.350433849408055	0	0.437509985192612	0	0.0155961865463214	0.0261869147005575	0	0	0	0	0	0	0	0	0.122511680300116	0	0	0
316	0	0	0.022591618787029	0	0.00890681939119658	0.0403678950545295	0	0.332321488580979	0	0	0.0251339773322394	0	0	0.570678200854027	0	0	0	0	0	0	0	0	0
317	0.946482894317012	0	0	0	0.00783083305636717	0	0	0	0	0	0	0	0	0	0	0	0	0.0456862726266213	0	0	0	0	0
318	0	0	0	0.476749773064974	0.0337979163281188	0.249160584728746	0.0126672817032852	0.13016684264652	0	0.0192161188660758	0	0.0235592559789532	0	0	0.054682226683327	0	0	0	0	0	0	0	0
319	0	0	0	0.166212420391191	0.617879225591023	0	0	0.0978693724195714	0	0.0284567749414114	0.0298885882398466	0	0	0	0	0	0	0.0596936184169565	0	0	0	0	0
320	0	0	0	0.808479823683906	0	0.191520176316094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
321	0	0	0.0635597360691281	0.612803089363481	0.255925112528094	0	0	0	0	0	0.0677120620392971	0	0	0	0	0	0	0	0	0	0	0	0
322	0	0	0	0.202431316600736	0.487132440079277	0	0	0.29179711123703	0	0	0.018639132082957	0	0	0	0	0	0	0	0	0	0	0	0
323	0	0	0	0.00658538861847646	0.014497595487125	0.00206649618721542	0	0	0	0.974003804892778	0.00284671481440525	0	0	0	0	0	0	0	0	0	0	0	0
324	0	0	0	0.00506971051743464	0	0	0	0	0.44612970222236	0	0	0.253805097269627	0.0247674594469736	0	0	0.0738550848683639	0	0	0.19637294567524	0	0	0	0
325	0	0	0	0.0676044695711617	0.0333915935191945	0.025947124081083	0	0.131293829851971	0.415119730446594	0.172143157005275	0	0	0	0	0	0	0	0	0	0.15450009552472	0	0	0
326	0	0	0	0.0228697330241318	0.0428127776858585	0	0	0.222883605765415	0.0283547302516371	0.0503188873725494	0.62663385833123	0	0	0	0	0.00612640756917808	0	0	0	0	0	0	0
327	0	0.418431278131562	0.00724307699574112	0.0262188736075481	0	0.3136141146938	0	0.0610657708128071	0	0	0.164656977724971	0	0	0	0	0	0	0.00876990803357064	0	0	0	0	0
328	0.170663916115076	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0922247520667847	0	0	0.737111331818139	0	0	0	0	0
329	0	0.389428776429207	0.00816083531138902	0	0	0.338577714244606	0	0.124473084277856	0	0	0.139359589736941	0	0	0	0	0	0	0	0	0	0	0	0
330	0	0	0	0	0	0.689606845214638	0	0.310393154785362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
331	0	0	0.0864704270302025	0.0502387171655828	0	0.131951429519991	0	0	0.020262212535728	0.0258180760729362	0.0936758168579201	0.59158332081764	0	0	0	0	0	0	0	0	0	0	0
332	0	0.00761796334625808	0.0290318039788322	0	0	0	0	0	0	0.0192311375745909	0	0.0346342384320437	0	0.0458311431964988	0.841014810797026	0.0226389026747504	0	0	0	0	0	0	0
333	0	0	0	0.207401318988334	0.00658065064093673	0.377243805019164	0	0.408774225351566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
334	0	0	0.289044128622287	0.522947736811462	0.137597584424822	0	0	0.050410550141429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
335	0	0	0	0.187592407419363	0.00753304326067575	0	0	0	0.79177911094616	0	0	0	0	0	0	0	0	0	0	0.0130954383738007	0	0	0
336	0	0	0	0.783220793056733	0.143425898122433	0.0733533088208343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
337	0	0	0	0.828167007515643	0.016972713407764	0	0	0	0.154860279076593	0	0	0	0	0	0	0	0	0	0	0	0	0	0
338	0	0	0.186358427179215	0.0480595167278873	0.00789899318155728	0	0	0	0	0.493136789808502	0.017399759305131	0	0	0	0	0	0	0	0	0.247146513797707	0	0	0
339	0	0	0.0814058062946537	0.0513375331973137	0.194325958693432	0	0	0.140363947828031	0	0.532566753986569	0	0	0	0	0	0	0	0	0	0	0	0	0
340	0	0	0	0	0	0	0	0	0.231020823722894	0.0735456095429054	0	0	0	0	0	0	0	0	0.553788512020928	0.141645054713274	0	0	0
341	0	0	0	0	0.161629003013256	0.0830425633587559	0	0.00312023666183604	0	0	0	0	0	0	0	0.752208196966153	0	0	0	0	0	0	0
342	0	0.255000354517721	0	0	0	0.299020208849213	0.268087030685456	0.0474316567176321	0	0	0.100706237203848	0	0.0168910048915696	0	0	0	0	0.0128635071345612	0	0	0	0	0
343	0	0	0	0	0.0271306559833599	0.0327556441476505	0.864421881714302	0.0570715653557098	0	0	0	0	0	0.0186202527989784	0	0	0	0	0	0	0	0	0
344	0	0	0.938989113769124	0.0398051851598849	0.0151451619243568	0	0	0	0	0	0	0	0	0	0	0	0	0.00606053914663485	0	0	0	0	0
345	0	0	0	0.532537826641344	0	0.462119503587313	0	0.00534266977134249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
346	0.989457038005168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0105429619948315	0	0	0	0	0
347	0	0	0.122226346577932	0.318532679090168	0.188313183073065	0	0	0	0	0.370927791258835	0	0	0	0	0	0	0	0	0	0	0	0	0
348	0	0	0	0.0667292051492552	0.443988631943074	0.307514965386408	0	0.181767197521263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
349	0	0	0.252294869639905	0.109487268974645	0.246648798580529	0.139889677972146	0.0195038293881699	0.0737744765334016	0	0.158401078911203	0	0	0	0	0	0	0	0	0	0	0	0	0
350	0	0	0	0.930025558004513	0.0228462933282278	0.0471281486672597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
